Company,Page,Category,Verbatim Claim,English Translation,Language,Confidence,GPT Valid Claim,Text Verified,Environmental Relevance,Company Attributed,Complete Claim,Exclusion Reason,GPT Notes,Page URL,Source File,EMAS Verified,EU Organic Verified,B Corp Verified,Bord Bia Verified,Biopartenaire Verified,BioED Verified,ECGT Label,ECGT Rule Triggered,ECGT Explanation,ECGT Review Flag
Bread 41,About,waste,To setting and achieving recycling targets,To setting and achieving recycling targets,EN,0.85,Yes,Yes,Yes,Yes,Yes,,Company commitment to recycling targets; clearly environmental.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a specific action ('setting and achieving recycling targets'), which satisfies BOUNDARY rule 1 (specific detail present → minimum AMBER). However, the confirmed registry (B Corp) does not type-match a waste/recycling claim — B Corp certifies overall social and environmental governance, not waste management specifically. The waste-relevant registries (EMAS) are not confirmed. Per STEP 2 GREEN/AMBER boundary rule 2, a specific claim without the matching registry confirmed stays at AMBER.",No
Bread 41,About,carbon,To improving energy efficiency,To improving energy efficiency,EN,0.8,Yes,Yes,Yes,Yes,Yes,,Company commitment to improving energy efficiency.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a specific environmental action ('improving energy efficiency') which satisfies the 'some behaviour named' threshold under BOUNDARY rule 2. However, the confirmed registry (B Corp) does not specifically verify carbon/energy efficiency claims — B Corp assesses overall social and environmental performance across multiple dimensions, not energy efficiency as a standalone certification. The claim therefore requires supporting evidence beyond the confirmed but non-matching certification, placing it in AMBER rather than GREEN.",No
Bread 41,About,carbon,To determining and implementing effective carbon reduction strategies,To determining and implementing effective carbon reduction strategies,EN,0.9,Yes,Yes,Yes,Yes,Yes,,Direct company commitment to carbon reduction strategies.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a specific action ('determining and implementing effective carbon reduction strategies') rather than a bare tagline, satisfying BOUNDARY rule 1. However, while B Corp is confirmed, it is not the type-matching registry for carbon reduction claims — B Corp certification addresses broader corporate governance and social/environmental impact, not carbon-specific strategies. The claim therefore falls under AMBER: specific but the confirmed registry does not verify this particular environmental performance claim.",No
Bread 41,About,carbon,To utilising energy efficient equipment and practices,To utilising energy efficient equipment and practices,EN,0.85,Yes,Yes,Yes,Yes,Yes,,Company commitment to using energy efficient equipment and practices.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER — Specific action named ('energy efficient equipment and practices') but no type-matching registry confirmed; B Corp certification confirmed but does not verify carbon/energy efficiency claims,"The claim names a concrete environmental behaviour (use of energy-efficient equipment and practices), satisfying BOUNDARY rule 1 (specific detail present). However, the only confirmed registry is B Corp, which assesses overall social and environmental governance, not specifically carbon or energy efficiency performance. The type-matching registry for a carbon/energy claim (such as EMAS or a carbon standard) is not confirmed. Per GREEN/AMBER boundary rule 2, a specific claim requires a TYPE-MATCHING registry to be GREEN; absence of that matching confirmation, despite another certification being held, places this in AMBER.",No
Bread 41,About,carbon,Bread 41 recognises the importance of our environment and strives to reduce wastage and our carbon footprint through a variety of measures.,Bread 41 recognises the importance of our environment and strives to reduce wastage and our carbon footprint through a variety of measures.,EN,0.85,Yes,Yes,Yes,Yes,Yes,,Present in the text as a company statement about reducing wastage and carbon footprint.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER — specific commitment named but no type-matching registry confirmed; B Corp certification does not verify carbon reduction claims,"The claim names concrete actions ('reduce wastage and carbon footprint through a variety of measures') that are specific enough to escape RED, but the company holds only a confirmed B Corp certification, which does not specifically verify carbon or waste reduction claims in the way EMAS or equivalent environmental registries do. Registry-type matching is required — B Corp confirmation does not credibly anchor a carbon/waste commitment claim, so this defaults to AMBER pending independent evidence of the stated measures.",No
Bread 41,About,waste,"Within the bakery, we have a waste reduction programme which involves recycling all possible office materials.","Within the bakery, we have a waste reduction programme which involves recycling all possible office materials.",EN,0.9,Yes,Yes,Yes,Yes,Yes,,Faithful company description of a waste reduction and recycling programme.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - specific action named, but no type-matching registry confirmed","The claim names a concrete, verifiable action: a waste reduction programme with specific behaviour (recycling office materials). This satisfies STEP 2 criterion for AMBER ('Claim is SPECIFIC...BUT no registry is confirmed for this company, OR the confirmed registry doesn't match the type of claim being made'). B Corp certification is confirmed, but B Corp does not specifically verify waste management or recycling claims in the way EMAS does; therefore the confirmed registry is not type-matching for this environmental performance claim. The specificity of the action prevents RED, and the absence of a matching registry prevents GREEN.",No
Bread 41,About,carbon,We seek to reduce our carbon footprint and road miles where possible.,We seek to reduce our carbon footprint and road miles where possible.,EN,0.9,Yes,Yes,Yes,Yes,Yes,,Direct company statement about reducing carbon footprint and road miles.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but no type-matching registry confirmed; vague hedging language ('where possible') around a concrete initiative,"The claim names a specific action (reduce carbon footprint and road miles) with a commitment structure, which satisfies BOUNDARY rule 1 (specific detail present). However, no carbon-specific or environmental management registry is confirmed for this company — B Corp certification is confirmed but does not specifically verify carbon reduction claims. Under STEP 2 AMBER criterion, a specific but unverified claim without a matching registry receives AMBER. The hedged language ('where possible') does not downgrade this to RED because a concrete behavioural commitment is still named.",No
Bread 41,About,carbon,"Furthermore, we are a renewable energy site and we have installed high performance low energy ovens which further reduce energy consumption.","Furthermore, we are a renewable energy site and we have installed high performance low energy ovens which further reduce energy consumption.",EN,0.95,Yes,Yes,Yes,Yes,Yes,,Company claim about being a renewable energy site and using low energy ovens.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN - STEP 2: Concrete, verifiable facts (named actions: renewable energy site, high-performance low-energy ovens installed) with type-matching registry confirmed (B Corp certifies environmental and social performance including energy practices)","The claim names specific, already-completed actions (renewable energy site status, installation of high-performance low-energy ovens) that are concrete and verifiable—not aspirational. B Corp certification, though not exclusively an energy/carbon scheme, does verify environmental performance claims including energy efficiency and renewable energy practices as part of its broader ESG framework, making it type-matching for this carbon/energy claim. The specificity of the named actions combined with confirmed B Corp status satisfies the GREEN threshold.",Yes
Bread 41,About,waste,We are a single use cup bakery in that if you wish to order a coffee to go you will need to bring your own cup since February 2023.,We are a single use cup bakery in that if you wish to order a coffee to go you will need to bring your own cup since February 2023.,EN,0.95,Yes,Yes,Yes,Yes,Yes,,Present in the page text; the bring-your-own-cup policy is a waste-reduction claim.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN — concrete, verifiable fact with named action and date","The claim states a specific, verifiable action already implemented (no single-use cups accepted; customers must bring their own) with a named date (February 2023). This is a concrete behavioural commitment, not a vague aspiration. Although B Corp certification is confirmed (not a direct waste-management registry match), the claim itself requires no external certification to be verified — it is a factual statement about company practice (what cups are accepted, since when) that is independently checkable and needs no registry backing. The company describes its own operational policy, which is a concrete fact meeting the GREEN criterion.",No
Bread 41,About,waste,"In 2023 we prevented over 34,000 cups going to landfill.","In 2023 we prevented over 34,000 cups going to landfill.",EN,0.99,Yes,Yes,Yes,Yes,Yes,,Direct waste-diversion claim about cups going to landfill.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN - STEP 2: Concrete, verifiable fact (specific metric, action, and date) with credibility floor from confirmed certification","The claim states a specific, measurable outcome ('over 34,000 cups') achieved in a named year (2023), which is a concrete, verifiable fact meeting the GREEN threshold. Although B Corp certification does not directly verify waste-diversion claims, the company holds a confirmed independent certification that establishes a general credibility floor for environmental performance statements. The specificity of the metric and date places this well above vague marketing language.",No
Bread 41,About,general,Bread 41 and its employees work hard to deliver the best service to the community whilst practicing environmentally friendly procedures.,Bread 41 and its employees work hard to deliver the best service to the community whilst practicing environmentally friendly procedures.,EN,0.75,Yes,Yes,Yes,Yes,Yes,,Company statement about practicing environmentally friendly procedures.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - vague but substantive claim; specific action named ('practicing environmentally friendly procedures') but no concrete metric, detail, or type-matching registry confirmed","The claim names a behaviour (environmentally friendly procedures) and identifies a commitment ('work hard to deliver'), but provides no measurable detail, named initiative, or concrete action. Although B Corp certification is confirmed, it does not type-match environmental procedure claims and does not verify the substance of this assertion. The vagueness and lack of specificity prevent GREEN; the presence of a named (if undetailed) action prevents RED.",No
Bread 41,About,sourcing,"This is our shoutout to the growers, millers, roasters, juicers, suppliers and importers who keep us stocked up with delicious and sustainable products.","This is our shoutout to the growers, millers, roasters, juicers, suppliers and importers who keep us stocked up with delicious and sustainable products.",EN,0.75,Yes,Yes,Yes,Yes,Yes,,Company shoutout referring to sustainable products from suppliers.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - Specific action named (named supplier categories and commitment to stock sustainable products) but no TYPE-MATCHING registry confirmed; B Corp confirmed is not a sourcing/sustainability certification scheme that verifies product sourcing claims,"The claim names a concrete commitment: the company sources from named categories of suppliers (growers, millers, roasters, etc.) and describes them as providing 'sustainable products.' This is specific enough to avoid RED, but the only confirmed registry is B Corp, which is a corporate governance and impact certification, not a sourcing or product sustainability scheme. The claim therefore requires sourcing/sustainability evidence beyond what B Corp verifies, placing it in AMBER.",No
Bread 41,About,sourcing,it helps us drive the 'farm-to-fork' concept through milling fresh grain onsite into flour to be used onsite in our bakery.,it helps us drive the 'farm-to-fork' concept through milling fresh grain onsite into flour to be used onsite in our bakery.,EN,0.8,Yes,Yes,Yes,Yes,Yes,,Faithful company claim describing a farm-to-fork concept through onsite milling.,https://bread41.ie/about/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - specific action named (farm-to-fork, milling grain onsite, bakery use) but no type-matching registry confirmed","The claim describes a concrete, verifiable operational practice (milling fresh grain onsite into flour for onsite bakery use), which meets the specificity threshold for AMBER minimum. However, the confirmed registry (B Corp) does not verify sourcing or milling practices specifically — it is a social/governance certification, not one that type-matches a farm-to-fork supply-chain claim. No sourcing-relevant registry (EU Organic, Bord Bia, BIOPARTENAIRE, BioED, EMAS) is confirmed, so the claim cannot reach GREEN. AMBER is the correct classification: specific behaviour named, but no matching independent verification.",No
Bread 41,Sustainability,certification,Bread 41 is super excited to talk about engaging in the B Corp Initiative.,Bread 41 is super excited to talk about engaging in the B Corp Initiative.,EN,0.95,Yes,Yes,Yes,Yes,Yes,,The page states Bread 41 is now B Corp certified and discusses the B Corp initiative.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,GREEN,GREEN — specific certification named AND type-matching registry confirmed,"The claim names the B Corp Initiative as a specific certification/programme, and the registry confirms B Corp certification is held by this company. The claim references a named, verifiable public programme with confirmed registry evidence matching the type of claim being made, meeting the GREEN criterion for participation in a named programme with confirmed registry status.",No
Bread 41,Sustainability,general,We as a business have always been focused on sustainability but we needed a framework and a model to follow to ensure that the business model we follow is predicated on more than pure shareholder return.,We as a business have always been focused on sustainability but we needed a framework and a model to follow to ensure that the business model we follow is predicated on more than pure shareholder return.,EN,0.8,Yes,Yes,Yes,Yes,Yes,,The company says it has always been focused on sustainability and uses a framework for its business model.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,GREEN,GREEN - factual company history and structure statement with B Corp confirmation,"The claim describes the company's founding philosophy and business structure ('focused on sustainability', 'needed a framework and model', 'business model predicated on more than pure shareholder return') — factual background about the company's stated purpose and governance approach, not an environmental performance claim requiring independent verification. B Corp certification confirms the company's commitment to stakeholder governance and social/environmental responsibility, which directly validates this type of statement about business model and values orientation. No environmental performance metric or concrete action is being asserted, so this is not a claim that needs type-matching registry support in the traditional sense — it is a documented corporate statement backed by a relevant, confirmed certification.",No
Bread 41,Sustainability,general,through going through this B Corp journey and taking into consideration our impact on society and the environment at large we have had to make difficult decisions however in the main any decision that we have taken to improve our environmental footprint has in reality saved the business considerable amounts of money.,through going through this B Corp journey and taking into consideration our impact on society and the environment at large we have had to make difficult decisions however in the main any decision that we have taken to improve our environmental footprint has in reality saved the business considerable amounts of money.,EN,0.85,Yes,Yes,Yes,Yes,Yes,,This matches the company's discussion of reducing environmental footprint and saving money.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN — Concrete, verifiable action + TYPE-MATCHING registry confirmed (B Corp)","The claim names a specific, verifiable action ('B Corp journey'), describes concrete decision-making tied to environmental footprint improvement, and states a measurable outcome (cost savings). B Corp certification is confirmed for this company, and B Corp assessment includes social and environmental impact evaluation, making it the type-matching registry for this claim. The claim therefore meets the GREEN threshold: specific behaviour + matching registry confirmation.",Yes
Bread 41,Sustainability,waste,"Examples being; considerable bin reduction, a bio-digester for our excess food waste, creating zero waste products to repurpose surplus food and scrap pastry, removing baking paper and many others.","Examples being; considerable bin reduction, a bio-digester for our excess food waste, creating zero waste products to repurpose surplus food and scrap pastry, removing baking paper and many others.",EN,0.95,Yes,Yes,Yes,Yes,Yes,,"The text lists waste-reduction examples including bin reduction, a bio-digester, and zero-waste products.",https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN - STEP 2: Concrete, verifiable facts (named actions already taken) with type-matching registry confirmed","The claim lists specific, named waste-reduction actions already implemented (bin reduction, bio-digester, zero waste products, baking paper removal), not aspirations or vague commitments. B Corp certification is confirmed for this company and covers environmental and social responsibility practices including waste management. The claim describes concrete company behaviour verified by a relevant independent registry.",No
Bread 41,Sustainability,general,"We ""want everyone to get back to eating real bread and to appreciate real hand crafted pastries, amazing seasonal food and to drive exceptional hospitality in a sustainable way.""","We ""want everyone to get back to eating real bread and to appreciate real hand crafted pastries, amazing seasonal food and to drive exceptional hospitality in a sustainable way.""",EN,0.75,Yes,Yes,Yes,Yes,Yes,,The vision statement explicitly says to drive hospitality in a sustainable way.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER — vague commitment with no specific metric or action, but company holds confirmed certification (B Corp) in a related domain; credibility floor applies","The claim describes an aspirational commitment ('want everyone to get back to eating real bread...drive exceptional hospitality in a sustainable way') with no concrete metric, named action, date, or measurable outcome. While 'sustainable way' is vague marketing language, the sentence contains a real behavioural commitment (hospitality conducted sustainably) rather than a bare tagline. The company holds a confirmed B Corp certification, which provides independent verification of social/environmental accountability, creating a credibility floor that elevates this vague aspiration from RED to AMBER. However, B Corp does not specifically verify food sourcing or sustainability practices claimed here, so GREEN does not apply.",Yes
Bread 41,Sustainability,sourcing,"Everything we bake, make or sell embodies our passion for artisan methods, organic local products where possible, and delicious food.","Everything we bake, make or sell embodies our passion for artisan methods, organic local products where possible, and delicious food.",EN,0.85,Yes,Yes,Yes,Yes,Yes,,The company says its products embody a passion for artisan methods and organic local products where possible.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but relevant registry not confirmed; B Corp confirmed but does not verify organic/sourcing claims,"The claim names a specific behaviour ('organic local products where possible') which moves it above RED; however, the company holds a confirmed B Corp certification, which does not verify organic status or sustainable sourcing claims — those require EU Organic, BIOPARTENAIRE, or similar. Since the type-matching registry for the organic claim is not confirmed, AMBER applies as the appropriate credibility floor for a specific but unverified commitment.",No
Bread 41,Sustainability,sourcing,"Our breads are hand-crafted, baked daily in the early hours of the morning using only organic flours.","Our breads are hand-crafted, baked daily in the early hours of the morning using only organic flours.",EN,0.95,Yes,Yes,Yes,Yes,Yes,,The page says the breads are baked using only organic flours.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - specific claim (named action: hand-crafted, daily baking, organic flours) but type-matching registry not confirmed","The claim names a specific behaviour (hand-crafting, daily baking) and asserts use of organic flours, which is a concrete detail. However, the registry evidence shows that EU Organic certification — the type-matching registry for an organic sourcing claim — is NOT confirmed. B Corp certification, though confirmed, does not verify organic status; it checks different ESG criteria. Since the claim is specific but lacks confirmation from the relevant registry type, AMBER applies.",No
Bread 41,Sustainability,sourcing,Bread 41 has been baking with organic grains since our very first loaf in 2018.,Bread 41 has been baking with organic grains since our very first loaf in 2018.,EN,0.95,Yes,Yes,Yes,Yes,Yes,,The company states it has been baking with organic grains since its first loaf in 2018.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - specific claim (named action: 'baking with organic grains since 2018') but type-matching registry not confirmed (B Corp confirmed, but EU Organic not confirmed)","The claim names a concrete action (use of organic grains from a specific date) and includes a verifiable fact (founding year 2018), which satisfies the specificity threshold for at least AMBER. However, the claim asserts organic sourcing, which requires EU Organic (or equivalent organic-specific certification) confirmation to reach GREEN. The company holds a confirmed B Corp certification, but B Corp does not verify organic status — it is a different certification type that checks different standards. Without the type-matching organic registry confirmed, the specific organic claim remains unverified by independent certification, placing it at AMBER.",No
Bread 41,Sustainability,sourcing,We believe that organic food production is the right choice for people from an individuals health perspective while also being the best option for the planet and the suppliers we work with.,We believe that organic food production is the right choice for people from an individuals health perspective while also being the best option for the planet and the suppliers we work with.,EN,0.9,Yes,Yes,Yes,Yes,Yes,,This is a company claim that organic food production is best for the planet and suppliers.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - STEP 2 criterion: vague but substantive claim (behaviour named: organic food production choice, supplier focus) with no TYPE-MATCHING registry confirmed (B Corp confirmed but does not verify organic sourcing claims)","The claim asserts a commitment to organic food production and supplier relationships, naming actual behaviour and values, but uses unquantified language ('we believe', 'right choice', 'best option'). Critically, the confirmed registry (B Corp) does not verify organic certification or sourcing claims—only the unconfirmed EU Organic, BIOPARTENAIRE, and BioED registries would. Under the type-matching rule, a confirmed but unrelated certification does not elevate this to GREEN, and the vague but substantive nature of the commitment (not a bare tagline) prevents RED classification.",No
Bread 41,Sustainability,sourcing,We are committed to working closer with Irish farmers moving forward to procure more Organic Irish grains.,We are committed to working closer with Irish farmers moving forward to procure more Organic Irish grains.,EN,0.9,Yes,Yes,Yes,Yes,Yes,,The company commits to working with Irish farmers to procure more organic Irish grains.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - specific commitment with future action named, but no type-matching registry confirmed","The claim names a specific future action ('working closer with Irish farmers...to procure more Organic Irish grains') and references organic status, which is a concrete commitment rather than bare marketing language. However, the only confirmed certification is B Corp, which does not verify organic sourcing claims — EU Organic, the relevant registry type, is not confirmed for this company. Under STEP 2 AMBER criterion, a specific claim without the type-matching registry confirmed remains AMBER.",No
Bread 41,Sustainability,general,To being a positive contributor to the environment,To being a positive contributor to the environment,EN,0.75,Yes,Yes,Yes,Yes,Yes,,The statement is a company commitment to be a positive contributor to the environment.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - vague aspiration/commitment with no specific detail, but company holds confirmed B Corp certification (credibility floor applies)","The claim 'To being a positive contributor to the environment' names a commitment but contains no specific action, metric, date, or named initiative — it is aspirational and generic. However, the company holds a confirmed B Corp certification, which establishes a credibility floor for environmental and social responsibility claims. Under STEP 2 AMBER criterion 3, vague language combined with a confirmed relevant certification receives AMBER rather than RED.",No
Bread 41,Sustainability,waste,To setting and achieving recycling targets,To setting and achieving recycling targets,EN,0.85,Yes,Yes,Yes,Yes,Yes,,The page says they are setting and achieving recycling targets.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER — specific commitment named, but confirmed registry (B Corp) does not type-match waste/recycling claims","The claim names a concrete action ('setting and achieving recycling targets'), which satisfies the specificity test and prevents RED classification. However, B Corp certification covers social and governance practices, not waste management or recycling performance specifically. The waste-relevant registries (EMAS, EU Organic) are not confirmed, so the type-matching registry needed to verify this recycling claim is absent. This places the claim in AMBER: specific but unverified by a relevant third party.",No
Bread 41,Sustainability,carbon,To improving energy efficiency,To improving energy efficiency,EN,0.85,Yes,Yes,Yes,Yes,Yes,,The company commits to improving energy efficiency.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a specific environmental action ('improving energy efficiency') which is a concrete commitment beyond bare buzzwords, satisfying BOUNDARY rule 1. However, no registry confirmed for this company matches carbon/energy efficiency claims — B Corp certification covers broader ESG/social governance matters, not energy performance verification. Per STEP 2 AMBER criterion, a specific claim without a type-matching confirmed registry requires evidence and receives AMBER.",No
Bread 41,Sustainability,carbon,To determining and implementing effective carbon reduction strategies,To determining and implementing effective carbon reduction strategies,EN,0.9,Yes,Yes,Yes,Yes,Yes,,The page includes a commitment to implementing effective carbon reduction strategies.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER — specific commitment named but no type-matching registry confirmed,"The claim names a concrete action ('determining and implementing effective carbon reduction strategies') that is specific enough to avoid RED, but the company holds only a B Corp certification, which does not verify carbon reduction claims specifically. Carbon performance requires environmental/climate-focused independent verification (EMAS or equivalent); B Corp certification covers broader ESG governance and does not serve as type-matching proof for a carbon-specific commitment. AMBER applies because the claim has substance and specificity, but lacks the relevant registry confirmation.",No
Bread 41,Sustainability,carbon,To utilising energy efficient equipment and practices,To utilising energy efficient equipment and practices,EN,0.85,Yes,Yes,Yes,Yes,Yes,,The company says it will use energy efficient equipment and practices.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific action named but no type-matching registry confirmed,"The claim names a concrete action ('utilising energy efficient equipment and practices') with some behavioural specificity, placing it above a bare tagline. However, the confirmed registry (B Corp) does not specifically verify carbon/energy efficiency claims — B Corp assesses overall social and environmental performance across multiple dimensions. Since no carbon- or energy-specific registry (such as EMAS) is confirmed for this company, the claim qualifies as AMBER: specific enough to avoid RED, but lacking the type-matching independent verification needed for GREEN.",No
Bread 41,Sustainability,carbon,Bread 41 recognises the importance of our environment and strives to reduce wastage and our carbon footprint through a variety of measures.,Bread 41 recognises the importance of our environment and strives to reduce wastage and our carbon footprint through a variety of measures.,EN,0.85,Yes,Yes,Yes,Yes,Yes,,The company states it strives to reduce wastage and its carbon footprint.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER — STEP 2: specific action named ('reduce wastage and carbon footprint through a variety of measures') but no TYPE-MATCHING registry confirmed; B Corp is confirmed but does not verify carbon/waste reduction claims specifically,"The claim names concrete environmental actions (waste reduction, carbon footprint reduction) rather than a bare tagline, satisfying BOUNDARY rule 1 (specific detail present). However, the only confirmed registry is B Corp, which certifies overall social and environmental governance but does not provide specific verification of carbon or waste metrics. This mismatch between claim type and confirmed registry means the claim lacks the type-matching independent verification required for GREEN, placing it in AMBER pending supporting evidence.",No
Bread 41,Sustainability,waste,"Within the bakery, we have a waste reduction programme which involves recycling all possible office materials.","Within the bakery, we have a waste reduction programme which involves recycling all possible office materials.",EN,0.9,Yes,Yes,Yes,Yes,Yes,,This matches the waste reduction programme involving recycling office materials.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER — specific action named, but no type-matching registry confirmed","The claim names a concrete, verifiable action: a waste reduction programme involving recycling of office materials. This specificity moves it above RED (pure tagline). However, the only confirmed registry is B Corp, which does not specifically verify waste reduction or recycling claims — it certifies overall social and environmental performance against a different standard. Because the type-matching registry (e.g. EMAS, which covers environmental management including waste) is not confirmed, the claim cannot reach GREEN; AMBER is correct.",No
Bread 41,Sustainability,carbon,We seek to reduce our carbon footprint and road miles where possible.,We seek to reduce our carbon footprint and road miles where possible.,EN,0.9,Yes,Yes,Yes,Yes,Yes,,The company says it seeks to reduce its carbon footprint and road miles where possible.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,AMBER - specific commitment named but no type-matching registry confirmed,"The claim names a concrete commitment (reduce carbon footprint and road miles) with hedged language ('seek to', 'where possible'), which constitutes a named action beyond a bare tagline. Although B Corp certification is confirmed, it does not specifically verify carbon reduction claims — the type-matching registry (EMAS) is not confirmed. Per STEP 2 AMBER criterion and BOUNDARY rule 2, a specific behaviour paired with absence of a type-matching registry yields AMBER.",No
Bread 41,Sustainability,carbon,"Furthermore, we are a renewable energy site and we have installed high performance low energy ovens which further reduce energy consumption.","Furthermore, we are a renewable energy site and we have installed high performance low energy ovens which further reduce energy consumption.",EN,0.95,Yes,Yes,Yes,Yes,Yes,,The page claims the bakery is a renewable energy site and uses low energy ovens.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN - specific, concrete actions named; B Corp confirmed provides credibility floor for carbon/energy claims","The claim names two specific, verifiable actions: installation of a renewable energy site and deployment of high-performance low-energy ovens. These are concrete behavioural commitments with measurable outcomes (energy reduction), not vague assertions. The company holds a confirmed B Corp certification, which covers environmental and social performance broadly and provides independent verification of the company's commitment to measurable sustainability practices, including energy efficiency. The specificity of the claim combined with the confirmed relevant certification meets the GREEN standard.",No
Bread 41,Sustainability,general,Bread 41 and its employees work hard to deliver the best service to the community whilst practicing environmentally friendly procedures.,Bread 41 and its employees work hard to deliver the best service to the community whilst practicing environmentally friendly procedures.,EN,0.75,Yes,Yes,Yes,Yes,Yes,,The statement says the company practices environmentally friendly procedures.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,AMBER,"AMBER - vague but substantive behaviour claimed, company holds confirmed (but non-matching) registry","The claim names a behaviour ('practicing environmentally friendly procedures') without specifics, metrics, or named actions — making it vague. However, it is substantive (not a bare tagline like 'eco-friendly' alone) and the company is confirmed in B Corp, which provides a credibility floor under STEP 2 / AMBER rule. The B Corp certification does not match the type of environmental performance claim here (it is a social/governance standard, not environmental verification), so it does not elevate the claim to GREEN; AMBER is correct.",No
Bread 41,Sustainability,sourcing,"This is our shoutout to the growers, millers, roasters, juicers, suppliers and importers who keep us stocked up with delicious and sustainable products: Seasonal vegetables from McNallys Farm, Co Dublin, all milk from The Village Dairy, Co Meath Dairy, all of our flour is from Shipton Mill, sausage meat is from Pigs on the Green, Co Meath, eggs are from North Wicklow Eggs, Fresh fruit from Malone Fruit Farm.","This is our shoutout to the growers, millers, roasters, juicers, suppliers and importers who keep us stocked up with delicious and sustainable products: Seasonal vegetables from McNallys Farm, Co Dublin, all milk from The Village Dairy, Co Meath Dairy, all of our flour is from Shipton Mill, sausage meat is from Pigs on the Green, Co Meath, eggs are from North Wicklow Eggs, Fresh fruit from Malone Fruit Farm.",EN,0.9,Yes,Yes,Yes,Yes,Yes,,The supplier section describes sustainable products and lists local suppliers and farm sources.,https://bread41.ie/bread-41-now-bcorp-certified/,bread_41.json,No,No,Yes,No,No,No,GREEN,"GREEN - STEP 2: concrete, verifiable facts (named suppliers, specific locations, measurable sourcing actions) with company holding confirmed relevant certification","The claim names specific, verifiable suppliers with geographic locations (McNallys Farm Co Dublin, The Village Dairy Co Meath, Shipton Mill, etc.) and describes a concrete sourcing practice — named-supplier procurement — which is a factual company action that can be independently verified. The company holds a confirmed B Corp certification, which is a relevant third-party verification of responsible sourcing practices and supply chain governance. This combination of concrete verifiable fact plus matching independent certification meets the GREEN threshold under STEP 2 criteria.",No
